NOC,Year,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals,Lag_1_Gold,Lag_1_Total,Lag_2_Gold,Lag_2_Total,Lag_3_Gold,Lag_3_Total,Avg_3yr_Gold,Avg_3yr_Total,Is_Host,Athlete_Count,Female_Athletes,Female_Ratio,Sport_Count,Event_Count,Total_Gold_in_Olympics,Avg_Sport_Efficiency
ANT,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,149.0,0.0
ANT,1956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,153.0,0.0
ANT,1960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,152.0,0.0
ANT,1964,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,163.0,0.0
ANT,1968,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,174.0,0.0
ANT,1972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,195.0,0.0
ANT,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0.0,2,11,198.0,0.0
ANT,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,204.0,0.0
ANT,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,5,0.29411764705882354,3,17,226.0,0.0
ANT,1988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,4,0.21052631578947367,4,19,241.0,0.0
ANT,1992,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,4,0.26666666666666666,3,15,260.0,0.0
ANT,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,5,0.5555555555555556,4,9,271.0,0.0
ANT,2000,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,0.5,2,4,300.0,0.0
ANT,2004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,0.4,2,5,301.0,0.0
ANT,2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,0.2,2,5,302.0,0.0
ANT,2012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,0.5,2,4,303.0,0.0
ANT,2016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,0.4,2,5,306.0,0.0
ANT,2020,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3,0.5,4,6,320.0,0.0
ANT,2024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,0.4,3,5,328.0,0.0
ARG,1896,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0.0,0,0,43.0,0.0
ARG,1900,0,0,0,0,0.0,0.0,,,,,0.0,0.0,0,1,0,0.0,1,1,96.0,0.0
ARG,1904,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0.0,0,0,97.0,0.0
ARG,1906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0
ARG,1908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1,1,110.0,0.0
ARG,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,102.0,0.0
ARG,1920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1,1,155.0,0.0
ARG,1924,1,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,0,0.0,11,39,126.0,0.5083333333333333
ARG,1928,3,3,1,7,1.0,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0,40,0,0.0,12,40,110.0,0.5208333333333333
ARG,1932,0,0,0,0,3.0,7.0,1.0,6.0,0.0,0.0,1.3333333333333333,4.333333333333333,0,31,0,0.0,7,30,125.0,0.22596153846153846
ARG,1936,2,2,3,7,0.0,0.0,3.0,7.0,1.0,6.0,1.3333333333333333,4.333333333333333,0,31,1,0.03225806451612903,8,31,141.0,0.75
ARG,1948,3,3,1,7,2.0,7.0,0.0,0.0,3.0,7.0,1.6666666666666667,4.666666666666667,0,103,11,0.10679611650485436,16,101,138.0,0.22708333333333333
ARG,1952,1,2,2,5,3.0,7.0,2.0,7.0,0.0,0.0,1.6666666666666667,4.666666666666667,0,79,9,0.11392405063291139,15,77,149.0,0.2011904761904762
ARG,1956,0,1,1,2,1.0,5.0,3.0,7.0,2.0,7.0,2.0,6.333333333333333,0,32,1,0.03125,9,32,153.0,0.3
ARG,1960,0,0,0,0,0.0,2.0,1.0,5.0,3.0,7.0,1.3333333333333333,4.666666666666667,0,54,1,0.018518518518518517,15,54,152.0,0.175
ARG,1964,0,1,0,1,0.0,0.0,0.0,2.0,1.0,5.0,0.3333333333333333,2.3333333333333335,0,79,7,0.08860759493670886,14,78,163.0,0.16666666666666666
ARG,1968,0,0,2,2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0,60,6,0.1,12,60,174.0,0.23809523809523808
ARG,1972,0,1,0,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0,62,9,0.14516129032258066,12,62,195.0,0.2
ARG,1976,0,0,0,0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.3333333333333333,0,50,11,0.22,12,50,198.0,0.0
ARG,1980,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0,0,0,0.0,0,0,204.0,0.0
ARG,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0,70,12,0.17142857142857143,14,70,226.0,0.0
ARG,1988,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,13,0.24074074074074073,18,53,241.0,0.6
ARG,1992,0,0,1,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,68,17,0.25,17,68,260.0,0.25
ARG,1996,0,2,1,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,102,36,0.35294117647058826,20,102,271.0,0.4476190476190476
ARG,2000,0,2,2,4,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0,98,32,0.32653061224489793,21,98,300.0,0.4642857142857143
ARG,2004,2,0,4,6,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.6666666666666665,0,86,35,0.4069767441860465,22,86,301.0,0.4884259259259259
ARG,2008,2,0,4,6,2.0,6.0,0.0,4.0,0.0,3.0,0.6666666666666666,4.333333333333333,0,71,24,0.3380281690140845,19,71,302.0,0.4828042328042328
ARG,2012,1,1,2,4,2.0,6.0,2.0,6.0,0.0,4.0,1.3333333333333333,5.333333333333333,0,67,24,0.3582089552238806,23,66,303.0,0.3416666666666667
ARG,2016,3,1,0,4,1.0,4.0,2.0,6.0,2.0,6.0,1.6666666666666667,5.333333333333333,0,81,33,0.4074074074074074,26,80,306.0,0.3611111111111111
ARG,2020,0,1,2,3,3.0,4.0,1.0,4.0,2.0,6.0,2.0,4.666666666666667,0,63,33,0.5238095238095238,27,61,320.0,1.0
ARG,2024,1,1,1,3,0.0,3.0,3.0,4.0,1.0,4.0,1.3333333333333333,3.6666666666666665,0,41,18,0.43902439024390244,19,41,328.0,0.5555555555555556
ARM,1896,0,0,0,0,,,,,,,1.5,3.5,0,0,0,0.0,0,0,43.0,0.0
ARM,1900,0,0,0,0,0.0,0.0,,,,,0.0,1.5,0,0,0,0.0,0,0,96.0,0.0
ARM,1904,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0.0,0,0,97.0,0.0
ARM,1906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0
ARM,1908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
ARM,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,102.0,0.0
ARM,1920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,155.0,0.0
ARM,1924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,126.0,0.0
ARM,1928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
ARM,1932,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,125.0,0.0
ARM,1936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,141.0,0.0
ARM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,138.0,0.0
ARM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,149.0,0.0
ARM,1956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,153.0,0.0
ARM,1960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,152.0,0.0
ARM,1964,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,163.0,0.0
ARM,1968,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,174.0,0.0
ARM,1972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,195.0,0.0
ARM,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,198.0,0.0
ARM,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,204.0,0.0
ARM,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,226.0,0.0
ARM,1988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,241.0,0.0
ARM,1992,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,260.0,0.0
ARM,1996,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,2,0.05555555555555555,11,36,271.0,0.25
ARM,2000,0,0,1,1,1.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0,26,2,0.07692307692307693,10,26,300.0,0.25
ARM,2004,0,0,0,0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333333333333333,1.0,0,19,2,0.10526315789473684,8,19,301.0,0.0
ARM,2008,0,1,4,5,0.0,0.0,0.0,1.0,1.0,2.0,0.3333333333333333,1.0,0,26,2,0.07692307692307693,7,24,302.0,0.32407407407407407
ARM,2012,0,1,1,2,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0,30,4,0.13333333333333333,9,30,303.0,0.24285714285714285
ARM,2016,1,3,0,4,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.3333333333333335,0,33,9,0.2727272727272727,8,32,306.0,0.26785714285714285
ARM,2020,0,2,2,4,1.0,4.0,0.0,2.0,0.0,5.0,0.3333333333333333,3.6666666666666665,0,19,3,0.15789473684210525,8,19,320.0,0.375
ARM,2024,0,3,1,4,0.0,4.0,1.0,4.0,0.0,2.0,0.3333333333333333,3.3333333333333335,0,16,2,0.125,7,16,328.0,0.35555555555555557
ARU,1896,0,0,0,0,,,,,,,0.5,4.0,0,0,0,0.0,0,0,43.0,0.0
ARU,1900,0,0,0,0,0.0,0.0,,,,,0.0,2.0,0,0,0,0.0,0,0,96.0,0.0
ARU,1904,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0.0,0,0,97.0,0.0
ARU,1906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0
ARU,1908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
ARU,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,102.0,0.0
ARU,1920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,155.0,0.0
ARU,1924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,126.0,0.0
ARU,1928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
ARU,1932,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,125.0,0.0
ARU,1936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,141.0,0.0
ARU,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,138.0,0.0
ARU,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,149.0,0.0
ARU,1956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,153.0,0.0
ARU,1960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,152.0,0.0
ARU,1964,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,163.0,0.0
ARU,1968,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,174.0,0.0
ARU,1972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,195.0,0.0
ARU,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,198.0,0.0
ARU,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,204.0,0.0
ARU,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,226.0,0.0
ARU,1988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,5,0.5,5,10,241.0,0.0
ARU,1992,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.25,3,4,260.0,0.0
ARU,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,3,3,271.0,0.0
ARU,2000,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,0.4,3,5,300.0,0.0
ARU,2004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.25,3,4,301.0,0.0
ARU,2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,2,2,302.0,0.0
ARU,2012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.25,3,4,303.0,0.0
ARU,2016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,4,0.6666666666666666,4,6,306.0,0.0
ARU,2020,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.25,2,4,320.0,0.0
ARU,2024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,2,0.2857142857142857,4,7,328.0,0.0
ASA,1896,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0.0,0,0,43.0,0.0
ASA,1900,0,0,0,0,0.0,0.0,,,,,0.0,0.0,0,0,0,0.0,0,0,96.0,0.0
ASA,1904,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0,0,0.0,0,0,97.0,0.0
ASA,1906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0
ASA,1908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
ASA,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,102.0,0.0
ASA,1920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,155.0,0.0
ASA,1924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,126.0,0.0
ASA,1928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,110.0,0.0
ASA,1932,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,125.0,0.0
ASA,1936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,141.0,0.0
ASA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,138.0,0.0
ASA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,149.0,0.0
ASA,1956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,153.0,0.0
ASA,1960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,152.0,0.0
ASA,1964,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,163.0,0.0
ASA,1968,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,174.0,0.0
ASA,1972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,195.0,0.0
ASA,1976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,198.0,0.0
ASA,1980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,204.0,0.0
ASA,1984,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,226.0,0.0
ASA,1988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0,4,6,241.0,0.0
ASA,1992,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,2,3,260.0,0.0
ASA,1996,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,0.16666666666666666,5,6,271.0,0.0
ASA,2000,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.25,3,4,300.0,0.0
ASA,2004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0.3333333333333333,2,3,301.0,0.0
ASA,2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,0.5,3,4,302.0,0.0
ASA,2012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.25,3,4,303.0,0.0
ASA,2016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.25,3,4,306.0,0.0
ASA,2020,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,0.2,4,5,320.0,0.0
ASA,2024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.5,2,2,328.0,0.0
AUS,1896,2,0,0,2,,,,,,,0.0,0.0,0,5,0,0.0,2,5,43.0,0.5833333333333333
AUS,1900,2,0,3,5,2.0,2.0,,,,,1.0,1.0,0,6,0,0.0,2,6,96.0,1.0
AUS,1904,0,3,1,4,2.0,5.0,2.0,2.0,,,2.0,3.5,0,6,0,0.0,2,6,97.0,1.0
AUS,1906,0,0,0,0,0.0,4.0,2.0,5.0,2.0,2.0,1.3333333333333333,3.6666666666666665,0,9,0,0.0,2,9,0.0,0.3333333333333333
AUS,1908,0,0,0,0,0.0,0.0,0.0,4.0,2.0,5.0,0.6666666666666666,3.0,0,23,0,0.0,6,20,110.0,0.5964285714285714
AUS,1912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333333,0,21,2,0.09523809523809523,4,17,102.0,0.7727272727272727
AUS,1920,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,3,0.15789473684210525,5,19,155.0,0.20535714285714285
AUS,1924,3,1,2,6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,34,1,0.029411764705882353,9,31,126.0,0.36111111111111116
AUS,1928,1,2,1,4,3.0,6.0,0.0,3.0,0.0,0.0,1.0,3.0,0,26,6,0.23076923076923078,6,26,110.0,0.5952380952380952
AUS,1932,0,0,0,0,1.0,4.0,3.0,6.0,0.0,3.0,1.3333333333333333,4.333333333333333,0,17,5,0.29411764705882354,6,17,125.0,0.6964285714285714
AUS,1936,0,0,1,1,0.0,0.0,1.0,4.0,3.0,6.0,1.3333333333333333,3.3333333333333335,0,27,4,0.14814814814814814,7,26,141.0,0.125
AUS,1948,2,6,5,13,0.0,1.0,0.0,0.0,1.0,4.0,0.3333333333333333,1.6666666666666667,0,56,10,0.17857142857142858,11,52,138.0,0.38257575757575757
AUS,1952,6,2,3,11,2.0,13.0,0.0,1.0,0.0,0.0,0.6666666666666666,4.666666666666667,0,71,12,0.16901408450704225,12,67,149.0,0.31866666666666665
AUS,1956,13,8,14,35,6.0,11.0,2.0,13.0,0.0,1.0,2.6666666666666665,8.333333333333334,1,163,34,0.2085889570552147,19,143,153.0,0.3245560576775368
AUS,1960,0,0,0,0,13.0,35.0,6.0,11.0,2.0,13.0,7.0,19.666666666666668,0,134,27,0.20149253731343283,17,122,152.0,0.4279761904761905
AUS,1964,6,2,10,18,0.0,0.0,13.0,35.0,6.0,11.0,6.333333333333333,15.333333333333334,0,143,33,0.23076923076923078,19,133,163.0,0.42037634408602154
AUS,1968,5,7,5,17,6.0,18.0,0.0,0.0,13.0,35.0,6.333333333333333,17.666666666666668,0,114,32,0.2807017543859649,16,105,174.0,0.44505882352941173
AUS,1972,8,7,2,17,5.0,17.0,6.0,18.0,0.0,0.0,3.6666666666666665,11.666666666666666,0,124,42,0.3387096774193548,20,110,195.0,0.27730602730602727
AUS,1976,0,1,4,5,8.0,17.0,5.0,17.0,6.0,18.0,6.333333333333333,17.333333333333332,0,116,32,0.27586206896551724,20,115,198.0,0.40509259259259256
AUS,1980,2,2,5,9,0.0,5.0,8.0,17.0,5.0,17.0,4.333333333333333,13.0,0,97,32,0.32989690721649484,17,92,204.0,0.18340094658553077
AUS,1984,4,8,12,24,2.0,9.0,0.0,5.0,8.0,17.0,3.3333333333333335,10.333333333333334,0,145,48,0.3310344827586207,22,137,226.0,0.25576871514371513
AUS,1988,3,6,5,14,4.0,24.0,2.0,9.0,0.0,5.0,2.0,12.666666666666666,0,149,51,0.3422818791946309,24,145,241.0,0.28831349206349205
AUS,1992,7,9,11,27,3.0,14.0,4.0,24.0,2.0,9.0,3.0,15.666666666666666,0,164,68,0.4146341463414634,25,153,260.0,0.3169108669108669
AUS,1996,9,9,23,41,7.0,27.0,3.0,14.0,4.0,24.0,4.666666666666667,21.666666666666668,0,225,87,0.38666666666666666,26,211,271.0,0.38234390922360845
AUS,2000,16,25,17,58,9.0,41.0,7.0,27.0,3.0,14.0,6.333333333333333,27.333333333333332,1,292,123,0.4212328767123288,34,270,300.0,0.36822840203274987
AUS,2004,17,16,17,50,16.0,58.0,9.0,41.0,7.0,27.0,10.666666666666666,42.0,0,242,107,0.44214876033057854,33,219,301.0,0.420235460501042
AUS,2008,14,15,17,46,17.0,50.0,16.0,58.0,9.0,41.0,14.0,49.666666666666664,0,239,105,0.4393305439330544,31,219,302.0,0.35553589821089376
AUS,2012,8,15,12,35,14.0,46.0,17.0,50.0,16.0,58.0,15.666666666666666,51.333333333333336,0,219,98,0.4474885844748858,29,208,303.0,0.3313950304081883
AUS,2016,8,11,10,29,8.0,35.0,14.0,46.0,17.0,50.0,13.0,43.666666666666664,0,203,96,0.4729064039408867,31,194,306.0,0.2709032195874301
AUS,2020,17,7,22,46,8.0,29.0,8.0,35.0,14.0,46.0,10.0,36.666666666666664,0,218,116,0.5321100917431193,37,193,320.0,0.38902116402116405
AUS,2024,18,19,16,53,17.0,46.0,8.0,29.0,8.0,35.0,11.0,36.666666666666664,0,235,124,0.5276595744680851,36,205,328.0,0.4067128325762778
AUT,1896,2,1,2,5,,,,,,,12.5,37.5,0,8,0,0.0,3,8,43.0,0.7083333333333333
AUT,1900,0,3,3,6,2.0,5.0,,,,,9.5,25.5,0,20,0,0.0,4,17,96.0,0.5
AUT,1904,1,1,1,3,0.0,6.0,2.0,5.0,,,1.0,5.5,0,7,0,0.0,2,7,97.0,0.5416666666666666
AUT,1906,0,0,0,0,1.0,3.0,0.0,6.0,2.0,5.0,1.0,4.666666666666667,0,50,0,0.0,9,46,0.0,0.7678571428571428
AUT,1908,0,0,1,1,0.0,0.0,1.0,3.0,0.0,6.0,0.3333333333333333,3.0,0,10,0,0.0,4,10,110.0,0.3333333333333333
AUT,1912,0,2,2,4,0.0,1.0,0.0,0.0,1.0,3.0,0.3333333333333333,1.3333333333333333,0,47,3,0.06382978723404255,12,46,102.0,0.35555555555555557
AUT,1920,0,0,0,0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666667,0,0,0,0.0,0,0,155.0,0.0
AUT,1924,0,3,1,4,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.6666666666666667,0,31,2,0.06451612903225806,8,27,126.0,0.4444444444444444
AUT,1928,2,0,1,3,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.6666666666666665,0,42,5,0.11904761904761904,13,39,110.0,0.4656084656084656
AUT,1932,0,0,0,0,2.0,3.0,0.0,4.0,0.0,0.0,0.6666666666666666,2.3333333333333335,0,14,3,0.21428571428571427,7,14,125.0,1.0
AUT,1936,5,7,5,17,0.0,0.0,2.0,3.0,0.0,4.0,0.6666666666666666,2.3333333333333335,0,110,12,0.10909090909090909,19,105,141.0,0.4774305555555555
AUT,1948,1,0,3,4,5.0,17.0,0.0,0.0,2.0,3.0,2.3333333333333335,6.666666666666667,0,84,18,0.21428571428571427,17,79,138.0,0.21488095238095237
AUT,1952,0,1,1,2,1.0,4.0,5.0,17.0,0.0,0.0,2.0,7.0,0,70,16,0.22857142857142856,16,70,149.0,0.3333333333333333
AUT,1956,0,0,2,2,0.0,2.0,1.0,4.0,5.0,17.0,2.0,7.666666666666667,0,36,5,0.1388888888888889,12,36,153.0,0.26666666666666666
